shots	 electron_density:reliability	 cbd	 cb	 breakdown_field	 tb	 electron_temperature_max	 pressure_initial	 tcd	 input_power_mean	 breakdown_voltage	 plasma_life	 breakdown_time	 lb	 electron_density_mean	 ust	 plasma_current_decay	 cst	 tst	 plasma	 electron_confinement_time	 chamber_temperature	 breakdown_rate	 loop_voltage_mean	 pressure_request	 electron_confinement_t98	 zeff	 toroidal_field_mean	 chamber_resistance	 pressure	 chamber_inductance	 toroidal_field_max	 tbd	 input_power_plasma_mean	 breakdown_rate_err	 ubd	 plasma_current_mean	 breakdown_probability	 discharge_aborted	 pressure_chamber	 ucd	 electron_density_equilibrium	 ccd	 loop_voltage_max	 ub	 
21061	  nan	  0.0036	  0.0675	  0.07558	  0.005	  24.507	  0.321	  0.006	  14395	  9.0839	  0.00914	  0.007578	  0.0028	  nan	  0	  6.8603e+06	  0.0027	  0.005	  1	  1.2743e-05	  40	  nan	  8.2715	  10	  nan	  3	  0.18381	  0.0097	  10.952	  1.2e-06	  0.32088	  0.005	  11740	  nan	  0	  1740.3	  91	  nan	  nan	  400	  2.6441e+18	  0.0135	  18.383	  800	 
21062	  nan	  0.0036	  0.0675	  0.085435	  0.005	  25.096	  0.31129	  0.006	  12969	  9.3591	  0.00886	  0.007936	  0.0028	  nan	  0	  6.2527e+06	  0.0027	  0.005	  1	  1.4894e-05	  40	  nan	  7.5598	  10	  nan	  3	  0.18979	  0.0097	  10.965	  1.2e-06	  0.32129	  0.005	  11609	  nan	  0	  1715.5	  91	  nan	  nan	  400	  2.6474e+18	  0.0135	  17.145	  800	 
21063	  nan	  0.0036	  0.0675	  0.10719	  0.005	  21.169	  0.28281	  0.006	  11963	  10.326	  0.00766	  0.008721	  0.0028	  nan	  0	  6.5041e+06	  0.0027	  0.005	  1	  1.4963e-05	  40	  nan	  7.7545	  10	  nan	  3	  0.19796	  0.0097	  11.093	  1.2e-06	  0.323	  0.005	  9976.7	  nan	  0	  1542.8	  91	  nan	  nan	  400	  2.6782e+18	  0.0135	  17.167	  800	 
21064	  nan	  0.0036	  0.0675	  0.073442	  0.005	  21.739	  0.29957	  0.006	  13525	  8.916	  0.0089	  0.007502	  0.0028	  nan	  0	  5.7312e+06	  0.0027	  0.005	  1	  1.2514e-05	  40	  nan	  8.4326	  10	  nan	  3	  0.18047	  0.0097	  10.808	  1.2e-06	  0.32053	  0.005	  10916	  nan	  0	  1603.9	  91	  nan	  nan	  400	  2.6094e+18	  0.0135	  17.778	  800	 
21065	  nan	  0.0036	  0.0675	  0.088988	  0.005	  19.337	  0.295	  0.006	  10969	  10.098	  0.00786	  0.008072	  0.0028	  nan	  0	  6.3143e+06	  0.0027	  0.005	  1	  1.3175e-05	  40	  nan	  8.5535	  10	  nan	  3	  0.18224	  0.0097	  10.814	  1.2e-06	  0.32038	  0.005	  9503.5	  nan	  0	  1282.4	  91	  nan	  nan	  400	  2.6109e+18	  0.0135	  17.449	  800	 
21066	  nan	  0.0036	  0.0675	  0.10533	  0.005	  19.636	  0.31489	  0.006	  11204	  10.917	  0.00694	  0.008755	  0.0028	  nan	  0	  6.5901e+06	  0.0027	  0.005	  1	  1.4054e-05	  40	  nan	  8.0902	  10	  nan	  3	  0.18785	  0.0097	  10.787	  1.2e-06	  0.31475	  0.005	  9528.1	  nan	  0	  1384.8	  91	  nan	  nan	  400	  2.6042e+18	  0.0135	  17.686	  800	 
21067	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.25595	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  2.8049e+06	  0.0027	  0.005	  0	  nan	  40	  nan	  nan	  10	  nan	  3	  nan	  0.0097	  11.308	  1.2e-06	  0.46882	  0.005	  nan	  nan	  0	  nan	  93	  nan	  nan	  400	  nan	  0.0135	  11.273	  1200	 
21068	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.26191	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  2.4558e+06	  0.0027	  0.005	  0	  nan	  40	  nan	  nan	  10	  nan	  3	  nan	  0.0097	  10.479	  1.2e-06	  0.43006	  0.005	  nan	  nan	  0	  nan	  93	  nan	  nan	  400	  nan	  0.0135	  11.226	  1100	 
21069	  nan	  0.0036	  0.0675	  0.087702	  0.005	  26.234	  0.23703	  0.006	  13302	  10.051	  0.00802	  0.008029	  0.0028	  nan	  0	  5.7608e+06	  0.0027	  0.005	  1	  1.3748e-05	  40	  nan	  7.8686	  10	  nan	  3	  0.18272	  0.0097	  10.767	  1.2e-06	  0.31975	  0.005	  12501	  nan	  0	  1690.6	  91	  nan	  nan	  400	  2.5995e+18	  0.0135	  17.664	  800	 
21070	  nan	  0.0036	  0.0675	  0.1046	  0.005	  16.542	  0.21868	  0.006	  8707.4	  8.7415	  0.00858	  0.007669	  0.0028	  nan	  0	  4.6932e+06	  0.0027	  0.005	  1	  2.1354e-05	  40	  nan	  8.6072	  16	  nan	  3	  0.24158	  0.0097	  16.366	  1.2e-06	  0.43066	  0.005	  7223.4	  nan	  0	  1011.6	  91	  nan	  nan	  400	  3.9512e+18	  0.0135	  14.462	  1100	 
21071	  nan	  0.0036	  0.0675	  0.047327	  0.005	  18.552	  0.22291	  0.005	  14224	  10.004	  0.00786	  0.00657	  0.0028	  nan	  0	  6.8259e+06	  0.0027	  0.005	  1	  1.509e-05	  40	  nan	  9.5337	  15	  nan	  3	  0.14886	  0.0097	  15.609	  1.2e-06	  0.3227	  0.005	  11365	  nan	  0	  1491.9	  91	  nan	  nan	  450	  3.7685e+18	  0.0135	  19.396	  800	 
21072	  nan	  0.0036	  0.0675	  0.057166	  0.005	  25.522	  0.34528	  0.005	  16586	  8.681	  0.01082	  0.006428	  0.0028	  nan	  0	  6.614e+06	  0.0027	  0.005	  1	  1.6728e-05	  40	  nan	  8.3722	  15	  nan	  3	  0.23601	  0.0097	  15.316	  1.2e-06	  0.42941	  0.005	  12484	  nan	  0	  1981.1	  91	  nan	  nan	  400	  3.6978e+18	  0.0135	  17.354	  1100	 
21073	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.19639	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.3071e+06	  0.0027	  0.005	  0	  nan	  40	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  5.2232	  1.2e-06	  0.051794	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  100	  nan	  0.0135	  3.5651	  100	 
21074	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.18612	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.2726e+06	  0.0027	  0.005	  0	  nan	  40	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  1.9279	  1.2e-06	  0.052793	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  100	  nan	  0.0135	  3.6161	  100	 
21075	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.189	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  6.8622e+05	  0.0027	  0.005	  0	  nan	  40	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  0.69421	  1.2e-06	  0.052865	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  100	  nan	  0.0135	  3.6054	  100	 
21076	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.18683	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.8291e+06	  0.0027	  0.005	  0	  nan	  40	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  0.4519	  1.2e-06	  0.060961	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  100	  nan	  0.0135	  3.5583	  100	 
21077	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.18683	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  2.9956e+06	  0.0027	  0.005	  0	  nan	  40	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  0.35035	  1.2e-06	  0.32034	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  100	  nan	  0.0135	  3.6322	  800	 
21078	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.18683	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.0074e+06	  0.0027	  0.005	  0	  nan	  40	  nan	  nan	  15	  nan	  3	  nan	  0.0097	  12.679	  1.2e-06	  0.31489	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  0	  nan	  0.0135	  0.033572	  800	 
21079	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.18683	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.0591e+06	  0.0027	  0.005	  0	  nan	  40	  nan	  nan	  15	  nan	  3	  nan	  0.0097	  14.885	  1.2e-06	  0.32159	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  0	  nan	  0.0135	  0.033572	  800	 
21080	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.19119	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.1207e+06	  0.0027	  0.005	  0	  nan	  40	  nan	  nan	  15	  nan	  3	  nan	  0.0097	  15.231	  1.2e-06	  0.31641	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  0	  nan	  0.0135	  0.053713	  800	 
21081	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.19489	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.0055e+06	  0.0027	  0.005	  0	  nan	  40	  nan	  nan	  15	  nan	  3	  nan	  0.0097	  14.932	  1.2e-06	  0.32194	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  0	  nan	  0.0135	  0.040282	  800	 
21082	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.23432	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  3.1506e+06	  0.0027	  0.005	  0	  nan	  33.1	  nan	  nan	  10	  nan	  3	  nan	  0.0097	  10.15	  1.2e-06	  0.32349	  0.005	  nan	  nan	  0	  nan	  91	  nan	  nan	  400	  nan	  0.0135	  11.595	  800	 
21083	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.23342	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.417e+06	  0.0027	  0.005	  0	  nan	  33.4	  nan	  nan	  10	  nan	  3	  nan	  0.0097	  12.714	  1.2e-06	  0.087088	  0.005	  nan	  nan	  0	  nan	  16	  nan	  nan	  200	  nan	  0.0135	  6.029	  200	 
21084	  nan	  0.0036	  0.0675	  0.13043	  0.005	  19.612	  2.7649	  0.007	  10395	  10.621	  0.0061	  0.009683	  0.0028	  nan	  0	  4.8729e+06	  0.0027	  0.005	  1	  1.2341e-05	  30.6	  nan	  9.2316	  10	  nan	  3	  0.19939	  0.0097	  11.015	  1.2e-06	  0.31778	  0.005	  8602.2	  nan	  0	  1126	  91	  nan	  nan	  400	  2.6594e+18	  0.0135	  15.097	  800	 
21085	  nan	  0.0036	  0.0675	  0.071428	  0.005	  22.708	  4.7687	  0.006	  10874	  8.6139	  0.00818	  0.007456	  0.0028	  nan	  0	  5.2899e+06	  0.0027	  0.005	  1	  2.0647e-05	  29.1	  nan	  7.8418	  10	  nan	  3	  0.17115	  0.0097	  15.051	  1.2e-06	  0.31806	  0.005	  10658	  nan	  0	  1386.7	  90	  nan	  nan	  400	  3.6338e+18	  0.0135	  16.601	  800	 
21086	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  9.1227	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  2.4458e+06	  0.0027	  0.005	  0	  nan	  23.8	  nan	  nan	  10	  nan	  3	  nan	  0.0097	  -11.753	  1.2e-06	  0.31619	  0.005	  nan	  nan	  0	  nan	  24	  nan	  nan	  400	  nan	  0.0135	  7.5598	  800	 
21087	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  3.2114	  0.005	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  2.6641e+06	  0.0027	  0.005	  0	  nan	  23.4	  nan	  nan	  10	  nan	  3	  nan	  0.0097	  33.758	  1.2e-06	  0.31669	  0.005	  nan	  nan	  0	  nan	  47	  nan	  nan	  400	  nan	  0.0135	  7.5464	  800	 
21088	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  16.86	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  9.3091e+05	  0.0027	  0.005	  0	  nan	  23.2	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  759.97	  1.2e-06	  6.2993e-05	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  400	  nan	  0.0135	  7.298	  0	 
21089	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  325.16	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  7.14e+05	  0.0027	  0.005	  0	  nan	  22.7	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  -459.02	  1.2e-06	  7.7405e-05	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  100	  nan	  0.0135	  1.9806	  0	 
21090	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  -429.38	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  3.8501e+05	  0.0027	  0.005	  0	  nan	  22.6	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  16.86	  1.2e-06	  3.6912e-05	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  100	  nan	  0.0135	  1.9806	  0	 
21091	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  16.86	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  3.1797e+05	  0.0027	  0.005	  0	  nan	  22.6	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  0.20034	  1.2e-06	  0.000171	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  100	  nan	  0.0135	  1.9672	  0	 
21092	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.22723	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  7.8313e+05	  0.0027	  0.005	  0	  nan	  22.6	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  0.16711	  1.2e-06	  0.00014206	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  100	  nan	  0.0135	  1.9739	  0	 
21093	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.19867	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  5.7258e+05	  0.0027	  0.005	  0	  nan	  22.6	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  0.17652	  1.2e-06	  4.2657e-05	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  200	  nan	  0.0135	  3.6658	  0	 
21094	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.189	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  4.3003e+05	  0.0027	  0.005	  0	  nan	  22.5	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  0.18553	  1.2e-06	  0.00031721	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  400	  nan	  0.0135	  7.3181	  0	 
21095	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.18827	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  7.7807e+05	  0.0027	  0.005	  0	  nan	  22.5	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  0.18411	  1.2e-06	  0.00031453	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  600	  nan	  0.0135	  10.809	  0	 
21096	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.18612	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  9.3595e+05	  0.0027	  0.005	  0	  nan	  22.5	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  0.1837	  1.2e-06	  0.00030174	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  700	  nan	  0.0135	  12.615	  0	 
21097	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.1854	  0.007	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  9.8649e+05	  0.0027	  0.005	  0	  nan	  22.5	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  0.17726	  1.2e-06	  0.00075972	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  700	  nan	  0.0135	  18.436	  0	 
21098	  nan	  0.0036	  0.0675	  0.076155	  0.005	  20.565	  0.22811	  0.006	  9516	  9.245	  0.00718	  0.007646	  0.0028	  nan	  0	  3.4985e+06	  0.0027	  0.005	  1	  1.2914e-05	  24.6	  nan	  8.6609	  10	  nan	  3	  0.16423	  0.0097	  10.28	  1.2e-06	  0.31594	  0.005	  8483.8	  nan	  0	  1098.7	  91	  nan	  nan	  400	  2.4819e+18	  0.0135	  15.845	  800	 
21099	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.22723	  0.01	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  2.3504e+06	  0.0027	  0.005	  0	  nan	  24.3	  nan	  nan	  10	  nan	  3	  nan	  0.0097	  10.57	  1.2e-06	  0.31556	  0.005	  nan	  nan	  0	  nan	  91	  nan	  nan	  400	  nan	  0.0135	  11.212	  800	 
21100	  nan	  0.0036	  0.0675	  0.056624	  0.005	  22.267	  0.22036	  0.005	  11538	  9.8023	  0.00746	  0.006932	  0.0028	  nan	  0	  5.9325e+06	  0.0027	  0.005	  1	  1.3473e-05	  24.1	  nan	  8.3655	  10	  nan	  3	  0.15372	  0.0097	  10.919	  1.2e-06	  0.31625	  0.005	  9815	  nan	  0	  1379.3	  90	  nan	  nan	  400	  2.6362e+18	  0.0135	  17.443	  800	 
21101	  nan	  0.0036	  0.0675	  0.053115	  0.005	  24.93	  0.20803	  0.005	  13628	  9.6277	  0.00842	  0.006809	  0.0028	  nan	  0	  5.9382e+06	  0.0027	  0.005	  1	  1.2411e-05	  24	  nan	  8.1976	  10	  nan	  3	  0.15897	  0.0097	  10.349	  1.2e-06	  0.31569	  0.005	  11054	  nan	  0	  1662.5	  90	  nan	  nan	  400	  2.4985e+18	  0.0135	  18.306	  800	 
21102	  nan	  0.0036	  0.0675	  0.046927	  0.005	  24.75	  0.23075	  0.005	  13305	  8.963	  0.0089	  0.006566	  0.0028	  nan	  0	  5.5716e+06	  0.0027	  0.005	  1	  2.7018e-05	  24	  nan	  7.6404	  20	  nan	  3	  0.1606	  0.0097	  20.346	  1.2e-06	  0.32205	  0.005	  11883	  nan	  0	  1741.5	  82	  nan	  nan	  400	  4.9123e+18	  0.0135	  18.001	  800	 
21103	  nan	  0.0036	  0.0675	  0.068579	  0.005	  23.206	  0.17911	  0.005	  11293	  9.8627	  0.00794	  0.007364	  0.0028	  nan	  0	  6.1881e+06	  0.0027	  0.005	  1	  3.105e-05	  22.1	  nan	  7.1905	  20	  nan	  3	  0.16611	  0.0097	  20.419	  1.2e-06	  0.31673	  0.005	  9895.5	  nan	  0	  1570.6	  82	  nan	  nan	  400	  4.9298e+18	  0.0135	  17.275	  800	 
21104	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.19414	  0.005	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  2.5389e+06	  0.0027	  0.005	  0	  nan	  21.7	  nan	  nan	  20	  nan	  3	  nan	  0.0097	  19.85	  1.2e-06	  0.32017	  0.005	  nan	  nan	  0	  nan	  24	  nan	  nan	  400	  nan	  0.0135	  11.219	  800	 
21105	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.18049	  0.005	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  2.5961e+06	  0.0027	  0.005	  0	  nan	  21.4	  nan	  nan	  20	  nan	  3	  nan	  0.0097	  20.417	  1.2e-06	  0.31611	  0.005	  nan	  nan	  0	  nan	  82	  nan	  nan	  400	  nan	  0.0135	  11.252	  800	 
21106	  nan	  0.0036	  0.0675	  0.053697	  0.005	  24.131	  0.16461	  0.005	  13241	  9.668	  0.0085	  0.006834	  0.0028	  nan	  0	  6.0647e+06	  0.0027	  0.005	  1	  2.6486e-05	  21.1	  nan	  7.7008	  20	  nan	  3	  0.15998	  0.0097	  20.124	  1.2e-06	  0.31636	  0.005	  11914	  nan	  0	  1719.4	  83	  nan	  nan	  400	  4.8586e+18	  0.0135	  18.221	  800	 
21107	  nan	  0.0036	  0.0675	  0.047955	  0.005	  24.75	  0.15186	  0.005	  12495	  8.6743	  0.00906	  0.006601	  0.0028	  nan	  0	  5.7127e+06	  0.0027	  0.005	  1	  2.8809e-05	  21	  nan	  7.298	  20	  nan	  3	  0.16232	  0.0097	  19.986	  1.2e-06	  0.31991	  0.005	  11029	  nan	  0	  1712.1	  83	  nan	  nan	  400	  4.8253e+18	  0.0135	  17.666	  800	 
21108	  nan	  0.0036	  0.0675	  0.047921	  0.005	  25.287	  0.16397	  0.005	  12399	  8.7012	  0.00906	  0.006606	  0.0028	  nan	  0	  5.6569e+06	  0.0027	  0.005	  1	  2.9748e-05	  21.1	  nan	  7.2174	  20	  nan	  3	  0.16208	  0.0097	  20.282	  1.2e-06	  0.31958	  0.005	  11117	  nan	  0	  1717.9	  82	  nan	  nan	  400	  4.8967e+18	  0.0135	  17.812	  800	 
21109	  nan	  0.0036	  0.0675	  0.047644	  0.005	  24.867	  0.15012	  0.005	  13798	  9.104	  0.00894	  0.006594	  0.0028	  nan	  0	  5.5396e+06	  0.0027	  0.005	  1	  2.6881e-05	  21	  nan	  7.721	  20	  nan	  3	  0.15969	  0.0097	  20.779	  1.2e-06	  0.3189	  0.005	  12170	  nan	  0	  1787.1	  81	  nan	  nan	  400	  5.0168e+18	  0.0135	  18.518	  800	 
21110	  nan	  0.0036	  0.0675	  0.050578	  0.005	  25.301	  0.16148	  0.005	  13825	  9.4397	  0.0089	  0.006707	  0.0028	  nan	  0	  5.6256e+06	  0.0027	  0.005	  1	  2.643e-05	  20.9	  nan	  7.6538	  20	  nan	  3	  0.16178	  0.0097	  20.207	  1.2e-06	  0.31877	  0.005	  12360	  nan	  0	  1806.3	  82	  nan	  nan	  400	  4.8786e+18	  0.0135	  18.42	  800	 
21111	  nan	  0.0036	  0.0675	  0.053449	  0.005	  24.574	  0.1621	  0.005	  13583	  9.6075	  0.00874	  0.006811	  0.0028	  nan	  0	  5.7391e+06	  0.0027	  0.005	  1	  2.6667e-05	  21	  nan	  7.6807	  20	  nan	  3	  0.16251	  0.0097	  20.363	  1.2e-06	  0.31808	  0.005	  12100	  nan	  0	  1768.5	  82	  nan	  nan	  400	  4.9164e+18	  0.0135	  18.436	  800	 
21112	  nan	  0.0036	  0.0675	  0.04679	  0.005	  24.975	  0.15244	  0.005	  13691	  9.0906	  0.00898	  0.006579	  0.0028	  nan	  0	  5.9218e+06	  0.0027	  0.005	  1	  2.6307e-05	  20.9	  nan	  7.6807	  20	  nan	  3	  0.15957	  0.0097	  20.141	  1.2e-06	  0.31824	  0.005	  12215	  nan	  0	  1782.5	  83	  nan	  nan	  400	  4.8627e+18	  0.0135	  18.564	  800	 
21113	  nan	  0.0036	  0.0675	  0.047511	  0.005	  24.819	  0.15127	  0.005	  12402	  8.7415	  0.00902	  0.006615	  0.0028	  nan	  0	  5.9995e+06	  0.0027	  0.005	  1	  2.9025e-05	  20.9	  nan	  7.2711	  20	  nan	  3	  0.15934	  0.0097	  19.987	  1.2e-06	  0.31497	  0.005	  10948	  nan	  0	  1705.6	  83	  nan	  nan	  400	  4.8255e+18	  0.0135	  17.944	  800	 
21114	  nan	  0.0036	  0.0675	  0.047335	  0.005	  24.65	  0.14727	  0.005	  12418	  8.7347	  0.00902	  0.006606	  0.0028	  nan	  0	  5.8443e+06	  0.0027	  0.005	  1	  2.8955e-05	  20.9	  nan	  7.3047	  20	  nan	  3	  0.15946	  0.0097	  20.07	  1.2e-06	  0.31506	  0.005	  11032	  nan	  0	  1700	  83	  nan	  nan	  400	  4.8456e+18	  0.0135	  17.946	  800	 
21115	  nan	  0.0036	  0.0675	  0.047335	  0.005	  24.65	  0.14281	  0.005	  12418	  8.7347	  0.00902	  0.006606	  0.0028	  nan	  0	  5.8443e+06	  0.0027	  0.005	  1	  2.3215e-05	  20.5	  nan	  7.3047	  20	  nan	  3	  0.15946	  0.0097	  16.092	  1.2e-06	  0.31506	  0.005	  11032	  nan	  0	  1700	  1	  nan	  nan	  100	  3.8852e+18	  0.0135	  17.946	  100	 
21116	  nan	  0.0036	  0.0675	  0.047024	  0.005	  22.776	  0.1548	  0.005	  12582	  9.0771	  0.00846	  0.006571	  0.0028	  nan	  0	  5.7262e+06	  0.0027	  0.005	  1	  2.6255e-05	  20.6	  nan	  7.8552	  20	  nan	  3	  0.15493	  0.0097	  20.138	  1.2e-06	  0.31953	  0.005	  11343	  nan	  0	  1601.7	  83	  nan	  nan	  400	  4.8619e+18	  0.0135	  17.997	  800	 
21117	  nan	  0.0036	  0.0675	  0.047024	  0.005	  22.776	  1.0114	  0.006	  12582	  9.0771	  0.00846	  0.006571	  0.0028	  nan	  0	  5.7262e+06	  0.0027	  0.005	  1	  1.4896e-05	  22.9	  nan	  7.8552	  10	  nan	  3	  0.15493	  0.0097	  11.426	  1.2e-06	  0.31953	  0.005	  11562	  nan	  0	  1601.7	  91	  nan	  nan	  400	  2.7585e+18	  0.0135	  17.997	  800	 
21118	  nan	  0.0036	  0.0675	  0.055455	  0.005	  20.824	  0.48963	  0.005	  10609	  9.3726	  0.00754	  0.00687	  0.0028	  nan	  0	  5.0362e+06	  0.0027	  0.005	  1	  2.9001e-05	  22.6	  nan	  7.7008	  20	  nan	  3	  0.15162	  0.0097	  20.466	  1.2e-06	  0.31986	  0.005	  9614.7	  nan	  0	  1377.6	  82	  nan	  nan	  400	  4.941e+18	  0.0135	  16.748	  800	 
21119	  nan	  0.0036	  0.0675	  0.053543	  0.005	  22.736	  0.33613	  0.005	  12053	  9.7082	  0.00782	  0.006817	  0.0028	  nan	  0	  5.0437e+06	  0.0027	  0.005	  1	  2.4807e-05	  22.2	  nan	  7.8284	  20	  nan	  3	  0.15239	  0.0097	  18.672	  1.2e-06	  0.31696	  0.005	  11182	  nan	  0	  1539.6	  85	  nan	  nan	  400	  4.5079e+18	  0.0135	  17.702	  800	 
21120	  nan	  0.0036	  0.0675	  0.072037	  0.005	  23.893	  0.1934	  0.006	  19408	  11.776	  0.00782	  0.007825	  0.0028	  nan	  0	  5.5609e+06	  0.0027	  0.005	  1	  1.0935e-05	  21.2	  nan	  9.7754	  12	  nan	  3	  0.15375	  0.0097	  12.971	  1.2e-06	  0.27988	  0.005	  16620	  nan	  0	  1985.4	  94	  nan	  nan	  500	  3.1317e+18	  0.0135	  21.589	  700	 
21121	  nan	  0.0036	  0.0675	  0.080281	  0.005	  26.281	  0.21784	  0.006	  21079	  12.4	  0.0079	  0.008174	  0.0028	  nan	  0	  5.5811e+06	  0.0027	  0.005	  1	  1.0554e-05	  21.1	  nan	  9.2517	  12	  nan	  3	  0.16133	  0.0097	  11.959	  1.2e-06	  0.28016	  0.005	  18614	  nan	  0	  2278.4	  94	  nan	  nan	  500	  2.8872e+18	  0.0135	  22.106	  700	 
21122	  nan	  0.0036	  0.0675	  0.070649	  0.005	  27.168	  0.21952	  0.006	  22046	  11.575	  0.0085	  0.007773	  0.0028	  nan	  0	  5.4522e+06	  0.0027	  0.005	  1	  1.0139e-05	  21	  nan	  9.5673	  12	  nan	  3	  0.16034	  0.0097	  12.194	  1.2e-06	  0.28001	  0.005	  18210	  nan	  0	  2304.3	  94	  nan	  nan	  500	  2.944e+18	  0.0135	  22.344	  700	 
